TIME,ARG,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHL,COL,CRI,CZE,DEU,DNK,EA19,ESP,EST,EU27_2020,FIN,FRA,G-20,G-7,GBR,GRC,HUN,IDN,IND,IRL,ISL,ISR,ITA,JPN,KOR,LTU,LUX,LVA,MEX,NLD,NOR,NZL,OECD,OECDE,POL,PRT,ROU,RUS,SAU,SVK,SVN,SWE,TUR,USA,ZAF
1978-Q3,,-0.18669036179005838,,,,,0.07907748034951068,,,,,,,,,,,,,0.28897625735715105,,0.1353224334608205,0.15779003656873147,,,,,,,,,,-1.3461047598509706,,,,,,0.0315800096204808,,0.06064131905003123,,,,,,,,,0.14759937139062096,,0.0,0.08106994061993511
1978-Q4,,-0.1917787464703946,,,,,0.0744568856100023,,,,,,,,,,,,,0.2840994378455912,,0.13446836828012865,0.15346612565166007,,,,,,,,,,-1.3125983890594268,,,,,,0.019542710490632498,,0.06033897466381699,,,,,,,,,0.1504049082737633,,0.0,0.07677830761796933
1979-Q1,,-0.16657637745050335,,,,,0.08094577261084712,,,,,,,,,,,,,0.29086699370755653,,0.13788522856016305,0.14811401896035292,,,,,,,,,,-1.2705114998795732,,,,,,0.013371530848693247,,0.06435376968067219,,,,,,,,,0.16903874929499718,,0.0,0.09233430397930542
1979-Q2,,-0.18379540290379692,,,,,0.09325777194463614,,,,,,,,,,,,,0.2993127763941166,,0.14918876690918914,0.19026974964710197,,,,,,,,,,-1.264050304054709,,,,,,0.041765319202657025,,0.07548109055927599,,,,,,,,,0.1838983887292298,,0.0,0.09770509300775876
1979-Q3,,-0.18195024606328536,,,,,0.09275249532852436,,,,,,,,,,,,,0.3032776424745771,,0.14699999146692244,0.16042179887622732,,,,,,,,,,-1.2995191004138191,,,,,,0.06010219773848213,,0.07294058269039061,,,,,,,,,0.1792524456867266,,0.0,0.09773995197262009
1979-Q4,,-0.1653349781407667,,,,,0.09688907594318907,,,,,,,,,,,,,0.3026802952231509,,0.15020321127478375,0.16844703430254482,,,,,,,,,,-1.3173208037612367,,,,,,0.0665355998214947,,0.07721251586363298,,,,,,,,,0.17782264832446337,,0.0,0.11555615841747935
1980-Q1,,-0.16399142509251297,,,,,0.10072633528179242,0.32540439412953814,,,,,,,,,,,,0.31064680544652123,,0.1503043349262816,0.15576948103992994,,,,,,,,,,-1.311638532846279,,,,,,0.10147318033068142,,0.07982808437466948,,,,,,,,,0.20548161747565485,,0.0,0.13275219951743455
1980-Q2,,-0.14058360038457263,,,,,0.12122839023932075,0.3491306224306401,,,,,,,,,,,,0.3260949122582475,,0.15906154643167625,0.15638288066001937,,,,,,,,,,-1.296228464700016,,,,,,0.10165564008225747,,0.09002612080004058,,,,,,,,,0.17745459722399293,,0.0,0.17240424804199073
1980-Q3,,-0.1341423028709361,,,,,0.12126882276165407,0.35695470378486727,,,,,,,,,,,,0.32706971950304453,,0.16261179363719114,0.15658463076819507,,,,,,,,,,-1.2762864357723425,,,,,,0.08466536942451519,,0.09411504628961698,,,,,,,,,0.21590708222287436,,0.0,0.19056869052498726
1980-Q4,,-0.1355351723694289,,,,,0.11649859380177485,0.34288471707861223,,,,,,,,,,,,0.3073673821190206,,0.15566584771015624,0.12709302965922564,,,,,,,,,,-1.3228111673533895,,,,,,0.08755323818684868,,0.08716000405474711,,,,,,,,,0.1776656210728529,,0.0,0.1743364059769923
1981-Q1,,-0.15108529534235515,,,,,0.11889388784196031,0.32582974731948955,,,,,,,,,,,,0.29213956945071073,,0.14785441390243603,0.10643069613977518,,,,,,,,0.5239890115006043,,-1.3018891841989517,,,,,,0.0849405075373757,,0.07827268251102515,,,,,,,,,0.16438355760346157,,0.0,0.1672751811246993
1981-Q2,,-0.12825507237775113,,,,,0.13750917008902253,0.3403371562349018,,,,,,,,,,,,0.3050483692516601,,0.1549174510457938,0.1159133482326622,,,,,,,,0.533375482088839,,-1.2705824382164037,,,,,,0.09651955803224466,,0.08771280843191764,,,,,,,,,0.17120134764711947,,0.0,0.1963170678712256
1981-Q3,,-0.12025907429936522,,,,,0.11658700691267221,0.3312559495702341,,,,,,,,,,,,0.30051333158238913,,0.14921244913828735,0.1147235621227547,,,,,,,,0.5219343747035103,,-1.2417016352899664,,,,,,0.07206289164588897,,0.08226170052497395,,,,,,,,,0.1669408061151909,,0.0,0.19886211902872386
1981-Q4,,-0.11331249210288474,,,,,0.12295348923309524,0.34016170466072015,,,,,,,,,,,,0.3164630577732055,,0.1574229719976321,0.1269293842250323,,,,,,,,0.5409733226386271,,-1.2151802335909032,,,,,,0.08276424412337624,,0.09255865603739588,,,,,,,,,0.16660750198252483,,0.0,0.21603681741916247
1982-Q1,,-0.10579352959271437,,,,,0.1267769814730748,0.35276726842898354,,,,,,,,,,,,0.3404174961789699,,0.16952716287968483,0.1445299799254509,,,,,,,,0.5562353550622814,,-1.1927596606110589,,,,,,0.10540195510762107,,0.10526909548767582,,,,,,,,,0.18510117058435682,,0.0,0.2223872009979675
1982-Q2,,-0.10133702970904457,,,,,0.11058648120485781,0.3363970634473259,,,,,,,,,,,,0.3421540237661236,,0.1678836704790383,0.1505814423532965,,,,,,,,0.5488379942227177,,-1.1740992514583102,,,,,,0.10095182600463293,,0.10314538962699382,,,,,,,,,0.2014525114297201,,0.0,0.2094564577396687
1982-Q3,,-0.10420912872897681,,,,,0.10561296101399131,0.335213574385659,,,,,,,,,,,,0.3468784181419604,,0.1694397142430608,0.15699798367746798,,,,,,,,0.5521332429024328,,-1.149741088001465,,,,,,0.10448643089644039,,0.10550585562064763,,,,,,,,,0.19279017917029195,,0.0,0.21303097748174116
1982-Q4,,-0.12056688446693276,,,,,0.09594449797305415,0.3334481192226857,,,,,,,,,,,,0.3522582604944029,,0.17217385319783896,0.16360217557720835,,,,,,,,0.5488219861223769,,-1.1191563980254768,,,,,,0.10727950829296296,,0.1071018985869352,,,,,,,,,0.2116873053672914,,0.0,0.1912645915049218
1983-Q1,,-0.14375244306730472,,,,,0.09944173304526371,0.3221022211729654,,,,,,,,,,,,0.34357574391623213,,0.16860054958197068,0.1686540977061166,,,,,,,,0.5385233015025124,,-1.0888975655712891,,,,,,0.11293756389351373,,0.10192706260070938,,,,,,,,,0.18721619533777867,,0.0,0.1626169507792734
1983-Q2,,-0.1681530758816936,,,,,0.09640451513511117,0.3087168098989319,,,,,,,,,,,,0.32130247005849766,,0.1596964969604553,0.15466838603678523,,,,,,,,0.5148174696590417,,-1.0809887294343574,,,,,,0.10140819044950877,,0.0905811057703163,,,,,,,,,0.1725682613600834,,0.0,0.14425989575544218
1983-Q3,,-0.1604298244177622,,,,,0.08773291142699913,0.29321170858038315,,,,,,,,,,,,0.30322363868357627,,0.1536461310775863,0.145761716361839,,,,,,,,0.5134749959644331,,-1.0643191757553248,,,,,,0.0953433381060278,,0.08394880525835458,,,,,,,,,0.16398499989768656,,0.0,0.13592824290611594
1983-Q4,,-0.1645660879992401,,,,,0.07960862247217682,0.27963517829575846,,,,,,,,,,,,0.28673839423601244,,0.14831694654853322,0.13371701943239112,,,,,,,,0.5147533151879822,,-1.0778332937394488,,,,,,0.07506925187135627,,0.07751231162518524,,,,,,,,,0.16328430825828022,,0.0,0.14032808495311855
1984-Q1,,-0.159130862153686,,,,,0.07730619632167501,0.2661340855713905,,,,,,,,,,,,0.27456811301105377,,0.14252551884988662,0.12125728344167852,,,,,,,,0.49343115853147657,,-1.0543120523672358,,,,,,0.08217922997075355,,0.07255127641268366,,,,,,,,,0.1662430556355745,,0.0,0.1377943202356673
1984-Q2,,-0.16503669431450607,,,,,0.07954624558333334,0.2554249204110519,,,,,,,,,,,,0.26043984371617324,,0.13420249720437782,0.09533260798140386,,,,,,,,0.4795152817759707,,-1.0466869578059326,,,,,,0.07123560372940352,,0.062082727156173245,,,,,,,,,0.13386136566572393,,0.0,0.14122602314481014
1984-Q3,,-0.16620329009646806,,,,,0.07414829195593509,0.26077923876539444,,,,,,,,,,,,0.2559215474170724,,0.1359687093896036,0.09218585300576843,,,,,,,,0.4816267053514496,,-1.0427410961826493,,,,,,0.09018604976887179,,0.06456629696402993,,,,,,,,,0.13740080113098152,,0.0,0.11491797108539625
1984-Q4,,-0.16747773357387574,,,,,0.08169380911814583,0.26297711772198173,,,,,,,,,,,,0.2502539465906928,,0.13505713012882126,0.10359304877139852,,,,,,,,0.4736120282571461,,-1.0460677293003502,,,,,,0.1025692246743386,,0.06282759336398636,,,,,,,,,0.1384810559977665,,0.0,0.1082877844466128
1985-Q1,,-0.16266126876056175,,,,,0.08712932607287094,0.2607850359863937,,,,,,,,,,,,0.2425031242275164,,0.13490417863572368,0.10211548365673195,,,,,,,,0.46966880990497106,,-1.0279908118847452,,,,,,0.11234201742886007,,0.06281600577765323,,,,,,,,,0.13022457305845858,,0.0,0.0926680027670046
1985-Q2,,-0.14958690581497125,,,,,0.08154563603765164,0.2610959417365444,,,,,,,,,,,,0.24049567813187211,,0.13781427309799987,0.11430635956829782,,,,,,,,0.47402515290781677,,-1.0129534307741537,,,,,,0.08974275336062076,,0.06469278007142654,,,,,,,,,0.13197286933829266,,0.0,0.0766039967008516
1985-Q3,,-0.15125033454848857,,,,,0.07899699656983383,0.2506809219958974,,,,,,,,,,,,0.232053075231633,,0.13477183731340858,0.10002350644205249,,,,,,,,0.46684757804527255,,-1.0167967636378492,,,,,,0.10324507931834459,,0.061062947842534854,,,,,,,,,0.12779122107839802,,0.0,0.05880488843391607
1985-Q4,,-0.16126932115111137,,,,,0.08682280599438608,0.25287951341991155,,,,,,,,,,,,0.22746849375557465,,0.1351237881572911,0.09503185058889896,,,,,,,,0.46608797246002487,,-0.9941711219677036,,,,,,0.10544284676536053,,0.06178925313234496,,,,,,,,,0.11028600828763535,,0.0,0.062036095842428196
1986-Q1,,-0.16398750026424214,,,,,0.07723039132900578,0.2437615472622019,,,,,,,,,,,,0.2226389639253128,,0.13164488166549448,0.09701653631075402,,,,,,,,0.4630086906822237,,-0.9843915641906666,,,,,,0.11472610520740423,,0.05693804100726396,,,,,,,,,0.12102697834532838,,0.0,0.04075886484586677
1986-Q2,,-0.1702431926291954,,,,,0.07840541440244175,0.2470724548336234,,,,,,,,,,,,0.2289604302228474,,0.13218571255197187,0.09991661272144858,,,,,,,,0.46496227816754754,,-0.9506538038496712,,,,,,0.09657998978590587,,0.058870797163468325,,,,,,,,,0.12152602527695056,,0.0,0.04314551077202333
1986-Q3,,-0.17697480250436515,,,,,0.0701419491684554,0.2387816020954836,,,,,,,,,,,,0.2234423219767856,,0.130203647956475,0.09493288350032847,,,,,,,,0.4653692009224968,,-0.9179127565967953,,,,,,0.11282150228977805,,0.05615326748856031,,,,,,,,,0.11687963391808776,,0.0,0.03586852954030029
1986-Q4,,-0.16587712099068197,,,,,0.0575383376151688,0.23321387877091837,,,,,,,,,,,,0.22044571197768636,,0.1312353657081342,0.10728327295402629,,,,,,,,0.4641102884601285,,-0.9077912978709755,,,,,,0.11292416970113894,,0.056838394819328286,,,,,,,,,0.11455545619495444,,0.0,0.03470215559419376
1987-Q1,,-0.16376935769998413,,,,,0.07292404758455984,0.22604886568016225,,,,,,,,,,,,0.2156075974460463,,0.12634073248513866,0.10911155199566647,,,,,,,,0.46077409534069647,,-0.883605083766466,,,,,,0.10130582657793141,,0.052683029253201674,,,,,,,,,0.11168362534075404,,0.0,0.03452457846088075
1987-Q2,,-0.15894546227252881,,,,,0.07502609345987477,0.22331566104634026,,,,,,,,,,,,0.21597607636375882,,0.13004700909624356,0.1129429509732569,,,,,,,,0.46507318499803363,,-0.8459918176751415,,,,,,0.1123089253229228,,0.058144843774970756,,,,,,,,,0.12283163235951333,,0.0,0.027353074474103067
1987-Q3,,-0.14956436595019618,,,,,0.08149325309294753,0.22408728596328054,,,,,,,,,,,,0.21541005112905687,,0.13271194076655846,0.12831065718663393,,,,,,,,0.45931674978592874,,-0.8449208312719749,,,,,,0.07724937375204988,,0.060512032955781336,,,,,,,,,0.125494352906653,,0.0,0.022357009204540645
1987-Q4,,-0.14662161332595236,,,,,0.07730465482388782,0.21620175746756543,,,,,,,,,,,,0.2142601480172428,,0.13277969323447403,0.1225465893067823,,,,,,,,0.4529944525713909,,-0.8417966576559719,,,,,,0.07819718651932073,,0.06147955663591631,,,,,,,,,0.1115755510361871,,0.0,0.017533802639537743
1988-Q1,,-0.14744926647093193,0.12218420177967149,,,,0.08662578390328202,0.2153247030182288,,,,,,,,,,,,0.22167524358802249,,0.13703906961508094,0.13505837463393489,,,,,,,,0.46245134555619805,,-0.7727401431349414,,,,,0.09759249834841066,0.0693023188348123,-0.051635723646043186,0.06462574680393862,,,,,,,,,0.11119586092987133,,0.0,0.02729847793722584
1988-Q2,,-0.159790461049659,0.12731633332144998,,,,0.08239024238923598,0.20989284941605035,,,,,,,,,,,,0.215277627002604,,0.13333853267779983,0.1278827439873007,,,,,,,,0.4557308297435263,,-0.8076375210819524,,,,,0.09212921555038367,0.040800054095713634,-0.06326893338686901,0.058690615061066875,,,,,,,,,0.10007493834721704,,0.0,0.02132080657484625
1988-Q3,,-0.15740999159078717,0.13795031820855153,,,,0.07663904178904302,0.21510839513796176,,,,,,,,,,,,0.22256880558051817,,0.1383160203268754,0.13715600605591538,,,,,,,,0.4629427303643143,,-0.7825077688706301,,,,,0.09476685263237661,0.04337355082713712,-0.05061329575342732,0.06339915720658329,,,,,,,,,0.0958847806504406,,0.0,0.028838181089666293
1988-Q4,,-0.15524800664133087,0.13647689563443244,,,,0.0703522860112713,0.21574670510535388,,,,,,,,,,,,0.21875671202930125,,0.1366424192358604,0.13249354546382897,,,,,,,,0.4615740379547786,,-0.7637167692930813,,,,,0.0907901913347331,0.03156607075954687,-0.05887747839422275,0.06173754369474693,,,,,,,,,0.103594465873587,,0.0,0.024947220389044844
1989-Q1,,-0.15513038514853683,0.13455988785438233,,,,0.07158020604882509,0.2100345560848096,,,,,,,,,,,,0.2223792093677499,,0.13908584330127205,0.12677656280576244,,,,,,,,0.45765216725665336,,-0.7733987964830122,,,,,0.09573879080803227,0.014892409037543075,-0.057280030752560496,0.06383624084638484,,,,,,,,,0.0951255325139968,,0.0,0.021006578079333593
1989-Q2,,-0.14173196542025623,0.13170140864425717,,,,0.06779105974144395,0.21861297540141367,,,,,,,,,,,,0.22223379228673723,,0.13460016718302503,0.1257351037449781,,,,,,,,0.4543631137899573,,-0.7665022539794157,,,,,0.10051614846294266,0.019013933764220337,-0.05802195773617491,0.06017479532719738,,,,,,,,,0.09425323248960416,,0.0,0.01773206453556453
1989-Q3,,-0.14103657283593796,0.13257670459006832,,,,0.06398109870753821,0.22176624092986774,,,,,,,,,,,,0.2265387223114299,,0.13639624428841124,0.1193496303094621,,,,,,,,0.45735202060061386,,-0.7485632080070843,,,,,0.101873161942863,0.02131767783260452,-0.10864357301203542,0.06268814566950809,,,,,,,,,0.08717990127033648,,0.0,0.011153682316140223
1989-Q4,,-0.14568679717620237,0.14352831691193746,,,,0.059875750740545186,0.2330230703317291,,,,,,,,,,,,0.23739600983641918,,0.14364716849972137,0.11833171478475357,,,,,,,,0.46562229979913994,,-0.710063964321666,,,,,0.10792513735589981,0.026322393184664783,-0.0857635594892523,0.07016736631478704,,,,,,,,,0.0981987758109355,,0.0,0.002977614376464377
1990-Q1,,-0.14835687174519885,0.14490792826329946,,,,0.05839057778139489,0.2374494603637447,,,,,,,,,,,0.23724267237048347,0.2332904779585694,,0.1407557788132867,0.11418041636001108,,,-0.5991668327213127,,,,,0.4587319238873371,,-0.7107985840653179,,,,,0.10951296999840876,0.011811475846361663,-0.08668980935083015,0.06894298078060901,,,,,,,,,0.08945146799852877,,0.0,-0.007090814939239909
1990-Q2,,-0.15063612720109099,0.15200913347236789,,,,0.050618329591869404,0.23675557680899129,,,,,,,,,,,0.2196746757748791,0.23319067699693452,,0.14547021866033294,0.11568130303487045,,,-0.5784357385938925,,,,,0.45815260803601277,,-0.6923600569890191,,,,,0.11422475942423649,0.018934530281181416,-0.0943644319609298,0.07434529399406475,,,,,,,,,0.08277319104798764,,0.0,-0.011538892083590824
1990-Q3,,-0.15722207959603463,0.1595737884188777,,,,0.04285267036156526,0.23359785891243234,,,,,,,,,,,0.1977359992264427,0.23695208955856373,,0.14978749738442332,0.10452126779317972,,,-0.5691001197465058,,,,,0.4590897643481435,,-0.6612073779385246,,,,,0.12709104363738088,0.008383248255424025,-0.09488443282494652,0.07736656270308995,,,,,,,,,0.07414773524682428,,0.0,-0.013044689491921613
1990-Q4,,-0.14230038668284628,0.1755335240746465,,,,0.04304624719305128,0.24140882756934,,,,,,,,,,,0.2008999249661878,0.24857214674055683,,0.1556678922872603,0.110220285071712,,,-0.5467189481803594,,,,,0.4617182120208785,,-0.6319331720752919,,,,,0.14413260412064943,0.04395534747574903,-0.06617658658331527,0.0889820468392486,,,,,,,,,0.09458861423747855,,0.0,-0.0029714745743127935
1991-Q1,,-0.15061678699861947,0.187126098597441,,,,0.033362166259572223,0.24289656806256454,,,-0.4422707947772184,,0.32602772294814697,,,,,,0.18547663257337588,0.25288269764803717,,0.16385650006278452,0.11198732819413104,,,-0.5069617262753319,,,,,0.4859509511114637,,-0.5904280829544826,,,,,0.1447505561123683,0.05709334640221142,-0.09491939534353566,0.09485471953148972,,,,,,,,,0.09615951111834908,,0.0,-0.006268099765051716
1991-Q2,,-0.15970936812093894,0.18843943882939795,,,,0.030246989337551877,0.22987767244077295,,,-0.4414454371176566,,0.31295282202621477,,,,,,0.16606113044938686,0.24850423771151808,,0.16087179214574254,0.10295892079971791,,,-0.4894900252312695,,,,,0.47269657099007967,,-0.5817167827705698,,,,,0.14863555558770214,0.05454384468301976,-0.11262232157170438,0.09294731750492469,,,,,,,,,0.07685434662026713,,0.0,-0.016294092669468796
1991-Q3,,-0.16061158573053191,0.1944291245635026,,,,0.026544930866721383,0.22525729567322328,,,-0.44080240387932346,,0.3058634968109595,,,,,,0.14032069337328368,0.24671021793600678,,0.15753096770177288,0.09573229851407161,,,-0.48122186649427423,,,,,0.4680144699095874,,-0.565530915265811,,,,,0.14767563870507727,0.04705617410379004,-0.10739584206538444,0.09086611972673841,,,,,,,,,0.06694339133278548,,0.0,-0.021722272547337607
1991-Q4,,-0.16339996712813143,0.1970498781362835,,,,0.024909635900310256,0.22280042808426614,,,-0.40244816385887594,,0.31529155195593184,,,,,,0.12522294749981722,0.2474086107817941,,0.15977397362560186,0.09398910983517705,,,-0.46948170134443323,,,,,0.4762036782776544,,-0.5442823870065694,,,,,0.15522901101726383,0.050884012167607295,-0.10999333937311206,0.09370599597467688,,,,,,,,,0.061913917972611365,,0.0,-0.026923302886666
1992-Q1,,-0.16784991356208234,0.18898013040484596,,,,0.013738851947201702,0.21697123827947262,,,-0.39626843779497056,,0.3183643155710012,,,,,,0.11643048142946011,0.2457267145205746,,0.15587963099967883,0.08216193328084298,,,-0.47052661336834856,,,,,0.46699008226047223,,-0.5385345272782098,,,,,0.15038161725392651,0.060027992495189864,-0.1170588602265834,0.09053909102738178,,,,,,,,,0.05914835232935811,,0.0,-0.04585490454938013
1992-Q2,,-0.17149388522835407,0.1829752274283809,,,,0.004174100542375214,0.2036975924974076,,,-0.386269603323123,,0.29983641452241017,,,,,,0.09451927095443935,0.23413071223140047,,0.1493634967719828,0.07019590991484925,,,-0.4684881083287329,,,,,0.455632297703108,,-0.542327245590541,,,,,0.13036433562883776,0.054442732210747025,-0.11784776132002062,0.08275597780677746,,,,,,,,,0.04321347936590314,,0.0,-0.06279268673732163
1992-Q3,,-0.17125405814111705,0.1739319006362825,,,,-0.00030461301033746224,0.18629851764516125,,,-0.35318536397498645,,0.28825854552840635,,,,,,0.07607398870766335,0.22469411773480452,,0.14438604616311235,0.06671083368721842,,,-0.4442229076370787,,,,,0.44357507479005776,,-0.5514854242672724,,,,,0.12356760565260227,0.05762495689512015,-0.1465583494461029,0.07804881153562881,,,,,,,,,0.018799146663772248,,0.0,-0.08427177033148059
1992-Q4,,-0.16128680253938166,0.1605250158075231,,,,-0.005009257888827889,0.16879017574955402,,,-0.3771747255123721,,0.27478849129816574,,,,,,0.0582863144227419,0.21215015124196945,,0.13713553406879964,0.06327473270938544,,,-0.44959020342229516,,,,,0.42628051860638383,,-0.5463768072312924,,,,,0.11694996006844072,0.040062580809605564,-0.14710644724222277,0.07038054826045226,,,,,,,,,-0.005396495902311393,,0.0,-0.10318285171976793
1993-Q1,-0.025153826843044236,-0.15604706332667062,0.15645474796352943,,,,-0.00030276936144879585,0.16755526310026436,,,-0.34586728725360105,,0.26574923237341164,,,,,,0.059125164576270706,0.20422903574734175,,0.1375665029430051,0.06880973060517714,,,-0.4322256320177136,,,,,0.4232122973922605,,-0.5283383586073329,,,,0.029362904365764386,0.12141759902426141,0.031788243415158846,-0.12711676475175615,0.07081989438112757,,,,,,,,,-0.024821054486571903,,0.0,-0.09603543967499784
1993-Q2,-0.0028309314784866757,-0.15623975955175107,0.15633672152818523,,,,0.0029530715422163567,0.1694549363789477,,,-0.34364745680770126,,0.259670531413704,,,,,,0.05147911376874692,0.1991170650968206,,0.13377023215006467,0.06794782191569482,,,-0.4266365742448026,,,,,0.4149895407963511,,-0.5088158665327027,,,,0.026367546548742737,0.11810613351176436,0.04319356895080517,-0.12279658225032097,0.06930673925609376,,,,,,,,,-0.01849696037785087,,0.0,-0.09093388521233114
1993-Q3,0.012310256586872903,-0.15994133042844183,0.16171887376904426,,,,0.007676610793052596,0.16690039301053616,,,-0.3269534687769613,,0.2608619720397849,,,,,,0.05282168229823547,0.19591931708547072,,0.13150361350250783,0.07103348152605893,,,-0.3983544788873665,,,,,0.4086494155198279,,-0.4953087359406685,,,,0.0324447584052967,0.12148371751889986,0.058160947843310495,-0.10059522614992167,0.06852807328961408,,,,,,,,,-0.010905581836022193,,0.0,-0.08140312740158828
1993-Q4,0.006823069114063607,-0.1551115183037841,0.15521183837027586,,,,-0.0015253084274968742,0.1581805162236085,,,-0.3316051168102163,,0.2464077580570505,,,,,,0.046707319866891694,0.1844843954215447,,0.12638815914228552,0.06413932254968735,,,-0.37900833569295234,,,,,0.4024444998811303,,-0.4898623720527886,,,,0.031464865164588574,0.10175104900811505,0.07961242133637025,-0.09717885421983086,0.06365602337223741,,,,,,,,,-0.023883591325404296,,0.0,-0.08753139666794807
1994-Q1,0.011281000778171624,-0.1481610490531282,0.14876643141071622,,,,0.003447463146214247,0.15317745108260716,,,-0.3413656472218327,,0.25066353306386446,,,,,,0.043560466119744845,0.18233433705365165,,0.12672261847248212,0.0661723807235699,,,-0.37956701347654986,,,,,0.40037692977564454,0.3414824535271155,-0.47076652160354016,,,,0.03177204740059203,0.10695009272858069,0.05849064413804417,-0.07713058476851486,0.06337620248466802,,,,,,,,,-0.02308914348319213,,0.0,-0.09861273117421243
1994-Q2,0.018293128739536257,-0.1492120574792013,0.13702780008885007,,,,0.004495531382185725,0.13651851041457874,,,-0.325782409902196,,0.2395979789421796,,,,,,0.038908588653952414,0.17946513974742295,,0.12149791641326058,0.06431481716045884,,,-0.3659740688424198,,,,,0.39412778266231285,0.3231395501152825,-0.4680417445712788,,,,0.0392515962216633,0.10492878842857145,0.06805369357028646,-0.087998506134908,0.05567517003102651,,,,,,,,,-0.025956360480122065,,0.0,-0.1012820529212779
1994-Q3,0.01498573814257842,-0.1474416203811182,0.14022622564318343,,,,0.011370458842901776,0.13757082183141112,,,-0.32324967673343163,,0.24091744151562544,,,,,,0.05528734962770887,0.17945061847060195,,0.12331343890252633,0.06985005288755897,,,-0.3721751987596802,,,,,0.39451499516770205,0.3285814796331863,-0.45718717984655477,,,,0.04168114288005764,0.1066537557038858,0.04854640376340402,-0.09000078248592125,0.05876189838060508,,,,,,,,,-0.0207752666179708,,0.0,-0.09592540981946929
1994-Q4,0.01592857337719611,-0.1491946403297062,0.14224650305380404,,,,0.007250305775765575,0.12955164172568256,,,-0.33858638228024773,,0.241066942222254,,,,,,0.06890722656420412,0.17681265361160659,,0.11974205000002236,0.06450675421641261,,,-0.38407932673767586,,,,,0.3924705331998899,0.31305985839794026,-0.43002631884375875,,,,0.04142097867754391,0.10468803494095891,0.0759166066819299,-0.09138887817876817,0.05704070512442527,,,,,,,,,-0.017096243891170815,,0.0,-0.09076214527750537
1995-Q1,-0.0031642254250847657,-0.15302106283039585,0.1470322542036815,0.12070843543135101,-0.04037255733890088,,0.012960947697894909,0.12031627815262969,,,-0.30733409099867437,,0.23413002353980072,0.211822545769631,0.20299307787874277,0.08561618303689844,-0.2969286825474513,0.16957213102947488,0.05696626505782465,0.17881031678075665,,0.12140708411185219,0.06520223861143037,0.3389608541775271,0.054873411901400715,-0.335308837217684,,,-0.1750178585926756,-0.2522958614028319,0.40140682120267,0.3209448970455835,-0.41287821871052177,-0.35473934662791873,-0.21114832176122889,-0.29674636663632104,-0.02180724581706972,0.10792673660815044,0.06453355595521515,-0.08148216207650627,0.057218726580470225,0.10617959912570996,-0.32164542083731584,0.2593359002163771,-0.05630930480872198,,-0.40726068627600176,,0.011481123563564566,-0.009144647021632757,,0.0,-0.09069772518873354
1995-Q2,-0.04478324588956184,-0.15234839872082784,0.14828476215306807,0.12191239363492823,0.06801317296386156,,0.01038568276953189,0.12002924792425507,,,-0.31509295560461137,,0.2385802595440083,0.20597849547714997,0.20540616777298748,0.08882063477259194,-0.30989486896430707,0.1772311479751716,0.08062159838655436,0.18000290598522373,,0.12305407827445158,0.0659126156675045,0.3453950075153198,0.05061478864731317,-0.31811568154464975,,,-0.1510908715322259,-0.2307787781188222,0.3991291150619487,0.3283469064574547,-0.39584061750705546,-0.33699074857856814,-0.21458687104389274,-0.294625239129346,-0.07457253535830244,0.11276265670889796,0.07024157589255964,-0.06214061158666517,0.05807130130648197,0.10936642175225852,-0.3068478766017271,0.2680869047981531,-0.05473259514548001,,-0.4034257651973654,,0.010965211232845107,-0.0052471350377194526,,0.0,-0.0892463111440005
1995-Q3,-0.057124502134060506,-0.13835561431791454,0.14207953349319968,0.11941885520258833,0.0644803665695628,,0.0032318741127737027,0.11864368441398643,,,-0.32489048182471647,,0.232055386644209,0.2016695549864096,0.1991351604702336,0.08437848792598501,-0.3217768505832588,0.1726986895947551,0.06746952441104792,0.17311189853679387,,0.12181543944979012,0.06664046394961876,0.34227716072392234,0.042450640324601,-0.3227042617943452,,,-0.1633977360083616,-0.2271430376737098,0.3950965203538379,0.33145941723564487,-0.3837652142218313,-0.3493514138230065,-0.22027503479800092,-0.3142631353649743,-0.06373865480336516,0.11211813370277302,0.0850613891584473,-0.07132873514072191,0.058152201773570944,0.10677867149177622,-0.2809321238689657,0.2639492702762629,-0.04291717385518634,,-0.40512880658409633,,0.0046829607179113,-0.008526871049860496,,0.0,-0.09340998137563439
1995-Q4,-0.056253161701540044,-0.14446324857720416,0.13875406295788917,0.11471022593230185,0.14259953525750024,,0.000554364980980715,0.1130044505426806,,,-0.3286217912352738,,0.2254177369148822,0.20219253422011985,0.19583365432334787,0.08518305227103706,-0.3169326369245766,0.17150941839640232,0.061672607192551965,0.16815932646288,,0.1195438532302493,0.061159471638918994,0.3412881128673053,0.03148300807732074,-0.3158724862038751,,,-0.1609120643397719,-0.22645311690191017,0.3965766942192879,0.3271229745952384,-0.3719997375542836,-0.3313824934240044,-0.16252106295469826,-0.30813668565718233,-0.05199332946815094,0.11244937646251874,0.0905548338481994,-0.06816172193380865,0.05698219030316487,0.10392286766598602,-0.2733854875147741,0.26393532070086945,-0.07787476934518267,,-0.4051737830991162,,0.00033120170291489615,-0.006913244052705103,,0.0,-0.09623846494728472
